date,open,high,low,close,amout,vol,str07
20170620,4.34,5.21,4.34,5.21,83626.0,16218,65536
20170621,5.73,5.73,5.73,5.73,60795.0,10610,65536
20170622,6.3,6.3,6.3,6.3,101997.0,16190,65536
20170623,6.93,6.93,6.93,6.93,216348.0,31219,65536
20170626,7.62,7.62,7.62,7.62,345826.0,45384,65536
20170627,8.38,8.38,8.38,8.38,653699.0,78007,65536
20170628,9.22,9.22,9.22,9.22,693897.0,75260,65536
20170629,10.14,10.14,10.14,10.14,1269143.0,125162,65536
20170630,11.15,11.15,11.15,11.15,3831486.0,343631,65536
20170703,12.27,12.27,12.27,12.27,4037444.0,329050,65536
20170704,13.5,13.5,13.5,13.5,4938813.0,365838,65536
20170705,14.85,14.85,14.85,14.85,10389461.0,699627,65536
20170706,16.34,16.34,16.34,16.34,10587993.0,647980,65536
20170707,17.97,17.97,17.97,17.97,15661771.0,871551,65536
20170710,19.77,19.77,16.66,16.88,716342464.0,39593728,65536
20170711,17.31,17.57,16.45,17.1,415216192.0,24543037,65536
20170712,16.51,17.18,16.18,16.91,311402208.0,18665260,65536
20170713,16.9,17.15,15.97,16.09,268679840.0,16276909,65536
20170714,15.8,15.99,14.81,15.06,256134496.0,16676659,65536
20170717,14.32,14.45,13.55,13.6,199916304.0,14407845,65536
20170718,14.0,14.83,13.85,14.36,249447920.0,17241951,65536
20170719,13.76,14.59,13.2,14.33,226151472.0,16163219,65536
20170720,14.02,14.59,13.83,13.97,174115696.0,12291610,65536
20170721,13.63,14.25,13.48,14.17,165164256.0,11901966,65536
20170724,13.91,14.8,13.83,14.31,200558624.0,13995393,65536
20170725,14.28,14.45,13.84,13.93,140895680.0,9984018,65536
20170726,13.75,14.12,13.52,13.63,111701016.0,8124020,65536
20170727,13.5,14.1,13.4,13.87,136922688.0,9898743,65536
20170728,13.74,13.77,13.38,13.43,103903320.0,7642868,65536
20170731,13.14,13.42,13.13,13.19,97562976.0,7375407,65536
20170801,13.15,13.57,13.09,13.41,92855112.0,6986622,65536
20170802,13.33,13.4,12.75,12.8,92246632.0,7058575,65536
20170803,12.7,12.95,12.58,12.8,57542688.0,4504570,65536
20170804,12.8,13.45,12.61,12.86,87318360.0,6710452,65536
20170807,12.83,13.28,12.83,12.96,64778720.0,4954871,65536
20170808,12.83,12.85,12.44,12.64,75341176.0,5960603,65536
