date,open,high,low,close,amout,vol,str07
20220105,999.69,1042.81,998.41,1014.92,10665921536.0,6654466,720903
20220106,1000.87,1011.76,996.85,1008.27,6063495168.0,4082280,786438
20220107,1005.36,1009.96,974.02,974.69,5600332288.0,3733985,1245184
20220110,968.27,1027.64,967.9,1024.93,9328135168.0,5897317,65554
20220111,1027.94,1027.94,991.09,994.09,7429841920.0,5257513,1310720
20220112,992.07,1010.36,981.97,1009.11,6103370240.0,4075799,327695
20220113,1010.66,1028.4,996.15,996.15,6153525760.0,4098446,983044
20220114,997.31,1027.82,989.06,991.84,6787910144.0,4382592,851975
20220117,991.03,996.12,969.61,992.92,5439246336.0,3644564,589835
20220118,989.67,990.03,962.22,968.03,5026145792.0,3663054,917510
20220119,962.8,973.08,955.95,967.07,4139958016.0,2867098,589835
20220120,968.03,1000.77,967.12,979.12,6646602240.0,4495426,393230
20220121,973.61,973.61,932.5,933.47,5513774592.0,3810001,1310721
20220124,928.07,944.68,924.0,935.28,4423715840.0,3094642,524300
20220125,930.56,939.03,904.45,904.66,4090526208.0,2984946,1245186
20220126,906.96,916.5,892.65,906.43,3453940992.0,2416109,458765
20220127,904.59,921.9,881.77,882.09,3668887040.0,2658205,1245186
20220128,888.07,911.16,884.71,901.12,4575169024.0,3203269,196626
20220207,905.96,919.35,878.08,917.95,5100850688.0,3664866,327696
20220208,916.52,929.31,909.61,929.15,4096076544.0,2925498,262161
20220209,930.09,969.36,925.61,969.36,6946116096.0,4866612,21
20220210,965.26,999.83,961.77,991.99,8899718144.0,5814940,196624
20220211,985.15,986.6,957.85,960.4,6124829184.0,3921783,1310721
20220214,955.57,964.04,939.21,945.23,4914637312.0,3348367,1048581
20220215,948.29,950.86,931.97,941.09,4155421952.0,2929881,851975
20220216,943.29,944.47,928.74,933.94,4241189888.0,2851298,851976
20220217,931.75,944.55,920.53,943.22,4711332352.0,3216907,589836
20220218,935.85,962.54,934.8,952.57,4281080064.0,2865341,327694
20220221,948.58,959.72,947.42,952.88,3624732928.0,2399334,851976
20220222,947.78,951.12,930.58,938.75,3311547904.0,2306841,1048581
20220223,947.96,959.5,925.57,928.84,4685405696.0,3251266,983046
20220224,922.73,929.48,888.9,900.54,5258851328.0,3715417,1310721
20220225,906.66,914.09,901.04,905.51,3263547136.0,2322242,262159
20220228,905.57,912.58,892.88,912.33,2907435520.0,2133654,327694
20220301,918.98,956.88,916.74,956.68,6532263424.0,4456621,21
20220302,954.69,965.8,946.21,958.13,5991141376.0,3968111,655370
20220303,959.12,959.12,946.28,949.52,3998993408.0,2711318,983046
20220304,946.96,972.2,945.6,955.36,4567318016.0,3031766,458765
20220307,956.33,964.93,939.98,946.35,4505640448.0,3091341,1048580
20220308,943.01,948.14,910.65,911.8,4484896256.0,3045229,1310720
20220309,912.73,925.49,857.21,894.35,4734646784.0,3327594,1048581
20220310,909.09,913.56,891.44,893.81,3933889792.0,2674000,786441
20220311,882.7,930.22,872.74,929.45,5102569472.0,3427189,65556
20220314,926.4,939.29,899.49,899.79,4780338176.0,3131292,1245186
20220315,891.71,901.79,858.74,858.74,4562991616.0,3217098,1310721
20220316,869.59,875.15,828.38,872.28,4376415232.0,3204256,327696
20220317,877.62,902.0,869.12,891.29,4086650368.0,2760943,131091
20220318,886.57,919.49,884.86,916.47,4260731136.0,2989610,65556
20220321,918.86,956.96,916.99,945.77,5111857664.0,3316935,21
20220322,943.24,969.8,934.67,958.46,6050276864.0,3794603,327696
20220323,953.38,962.38,952.69,957.38,4366452736.0,2810993,786441
20220324,953.66,974.48,952.13,959.21,3846564864.0,2480068,720905
20220325,954.91,989.2,950.12,975.41,4979948032.0,3182485,131090
