date,open,high,low,close,amout,vol,str07
20210315,10965.0,11500.0,10700.0,10825.0,1172574720.0,1066116,65536
20210316,10718.0,11068.0,10718.0,10877.0,246100288.0,224907,65536
20210317,10851.0,11660.0,10766.0,11469.0,366673472.0,323476,65536
20210318,11350.0,12052.0,11321.0,11450.0,207962816.0,178124,65536
20210319,11400.0,11597.0,11350.0,11490.0,55837256.0,48769,65536
20210322,11490.0,11550.0,11300.0,11415.0,43742380.0,38403,65536
20210323,11400.0,11521.0,11388.0,11519.0,38552388.0,33632,65536
20210324,11423.0,11519.0,11224.0,11350.0,33085090.0,29168,65536
20210325,11350.0,11423.0,11267.0,11295.0,28217370.0,24889,65536
20210326,11270.0,11490.0,11230.0,11381.0,30470100.0,26793,65536
20210329,11380.0,11544.0,11380.0,11436.0,29842484.0,26012,65536
20210330,11420.0,11530.0,11420.0,11525.0,29170694.0,25401,65536
20210331,11525.0,11680.0,11501.0,11632.0,23412168.0,20168,65536
20210401,11632.0,11825.0,11603.0,11789.0,29492970.0,25079,65536
20210402,11810.0,11865.0,11704.0,11827.0,24269464.0,20535,65536
20210406,11823.0,11923.0,11814.0,11890.0,18425530.0,15520,65536
20210407,11890.0,11890.0,11717.0,11815.0,10493676.0,8907,65536
20210408,11810.0,11858.0,11721.0,11811.0,11823591.0,10027,65536
20210409,11721.0,11834.0,11721.0,11791.0,12645214.0,10709,65536
20210412,11790.0,11870.0,11600.0,11601.0,29730076.0,25264,65536
20210413,11601.0,11703.0,11530.0,11550.0,17078360.0,14656,65536
20210414,11550.0,11823.0,11527.0,11800.0,26657112.0,22755,65536
20210415,11776.0,11886.0,11695.0,11797.0,13768901.0,11674,65536
20210416,11797.0,12801.0,11702.0,12231.0,77430528.0,63382,65536
20210419,12330.0,12385.0,12141.0,12275.0,20700710.0,16836,65536
20210420,12418.0,12418.0,12000.0,12008.0,28420678.0,23420,65536
20210421,11988.0,11988.0,11817.0,11891.0,7391015.0,6216,65536
20210422,11891.0,12080.0,11852.0,11984.0,8488010.0,7071,65536
20210423,11815.0,12090.0,11815.0,11841.0,5354909.5,4485,65536
20210426,11970.0,12388.0,11870.0,11979.0,28578936.0,23577,65536
20210427,11979.0,12050.0,11850.0,11920.0,6288987.5,5275,65536
20210428,11920.0,12049.0,11861.0,11985.0,5892193.5,4915,65536
20210429,11969.0,12066.0,11916.0,11972.0,2773615.0,2319,65536
20210430,11990.0,11998.0,11878.0,11980.0,3787346.0,3170,65536
20210506,11802.0,12280.0,11802.0,12200.0,17942392.0,14727,65536
20210507,12200.0,12420.0,12000.0,12027.0,6246881.0,5087,65536
20210510,12004.0,12192.0,11600.0,11874.0,22580410.0,18947,65536
20210511,11885.0,12134.0,11721.0,11799.0,2171774.25,1821,65536
20210512,11702.0,11895.0,11700.0,11706.0,4810820.5,4097,65536
20210513,11708.0,11800.0,11603.0,11620.0,831245.875,711,65536
20210514,11618.0,12000.0,11618.0,11660.0,9183330.0,7792,65536
20210517,11666.0,11848.0,11666.0,11720.0,3003725.0,2551,65536
20210518,11710.0,11870.0,11520.0,11559.0,7822642.0,6744,65536
20210519,11559.0,11744.0,11292.0,11554.0,16945178.0,14732,65536
20210520,11655.0,11687.0,11526.0,11586.0,3401861.75,2937,65536
20210521,11586.0,12061.0,11443.0,11541.0,16587422.0,14254,65536
20210524,11545.0,11940.0,11545.0,11732.0,50208140.0,42799,65536
20210525,11789.0,11859.0,11661.0,11796.0,21396630.0,18108,65536
20210526,11796.0,12300.0,11763.0,11835.0,28861486.0,24107,65536
