date,open,high,low,close,amout,vol,str07
20200720,250.0,295.0,205.6,212.4,5645861888.0,24237613,65536
20200721,208.0,285.6,202.0,274.0,4292970752.0,17584895,65536
20200722,260.0,284.33,257.77,281.0,3450335232.0,12701827,65536
20200723,274.92,297.77,268.0,281.5,2791441920.0,9920207,65536
20200724,273.0,276.0,240.44,259.33,2940728576.0,11385255,65536
20200727,252.28,257.9,227.94,234.01,2022044416.0,8338869,65536
20200728,236.0,243.8,227.5,238.64,1410915456.0,5977562,65536
20200729,234.53,245.78,229.66,241.5,1312286208.0,5473260,65536
20200730,240.0,254.99,236.36,243.17,1516837888.0,6180875,65536
20200731,238.01,255.55,237.1,249.6,1392176384.0,5629413,65536
20200803,250.01,257.88,247.01,249.5,1760964736.0,6972166,65536
20200804,250.97,252.88,232.99,235.0,1424160512.0,5908943,65536
20200805,246.0,246.0,236.79,236.92,985070016.0,4082217,65536
20200806,233.96,247.45,231.8,243.83,1211258368.0,5013107,65536
20200807,240.98,240.98,223.37,227.44,1119390464.0,4853751,65536
20200810,219.99,225.89,218.0,222.5,556920384.0,2517723,65536
20200811,220.88,226.3,219.1,221.49,499535712.0,2243543,65536
20200812,220.33,222.0,213.5,217.76,437985760.0,2028145,65536
20200813,219.0,219.6,212.0,212.5,375895488.0,1744022,65536
20200814,212.33,213.9,207.5,212.68,348869120.0,1653598,65536
20200817,213.0,219.8,209.68,219.08,443435968.0,2056219,65536
20200818,219.18,219.18,212.3,213.81,394749728.0,1839468,65536
20200819,213.88,214.5,204.87,205.2,411339040.0,1968958,65536
20200820,204.0,207.27,200.11,201.51,331414016.0,1634059,65536
20200821,202.5,205.62,201.11,204.95,219802672.0,1081110,65536
20200824,206.3,207.84,196.5,197.9,407457568.0,2042284,65536
20200825,198.38,199.88,189.66,189.98,513330944.0,2647656,65536
20200826,189.66,190.92,173.51,176.4,711521280.0,3925619,65536
20200827,177.2,188.87,170.51,182.56,586419648.0,3263707,65536
20200828,177.73,177.88,168.02,174.28,604292864.0,3513509,65536
20200831,173.0,177.2,170.0,170.0,382994304.0,2203273,65536
20200901,170.21,173.8,169.03,171.18,273420608.0,1594161,65536
20200902,170.99,172.35,167.12,167.76,248042528.0,1469648,65536
20200903,167.9,172.56,164.28,170.09,437472224.0,2584763,65536
20200904,166.78,182.3,166.78,174.53,606661824.0,3431503,65536
20200907,170.4,172.8,163.52,163.52,473534240.0,2828212,65536
20200908,163.51,163.51,160.01,160.86,236398576.0,1465181,65536
20200909,159.0,165.9,155.0,160.68,359860672.0,2242834,65536
20200910,162.0,165.77,157.33,157.58,235198496.0,1454894,65536
20200911,158.07,162.89,155.55,161.96,219382544.0,1374164,65536
20200914,164.0,167.5,163.0,164.72,256600960.0,1550297,65536
20200915,163.5,170.87,161.26,169.34,366601504.0,2191487,65536
20200916,167.0,170.55,165.39,166.77,237916832.0,1420541,65536
20200917,166.76,178.0,163.78,174.22,518489568.0,3009337,65536
20200918,173.0,176.5,172.01,174.26,283449984.0,1629983,65536
20200921,173.99,176.88,169.5,170.77,246903264.0,1433184,65536
20200922,169.98,170.71,166.68,167.65,172589088.0,1023886,65536
20200923,168.03,172.9,167.04,170.75,224991488.0,1319498,65536
20200924,169.0,170.67,164.01,164.51,188412128.0,1128801,65536
20200925,165.0,165.77,161.52,162.45,134494752.0,824078,65536
20200928,162.45,163.42,156.5,156.88,163307680.0,1027627,65536
20200929,157.9,162.58,157.02,161.36,140840144.0,875555,65536
20200930,162.11,163.5,159.8,160.19,97405880.0,603538,65536
20201009,164.0,164.98,163.07,163.73,114628816.0,698762,65536
