date,open,high,low,close,amout,vol,str07
20230216,37.25,44.7,37.25,44.7,33670708.0,755593,65536
20230217,49.17,49.17,49.17,49.17,20684296.0,420669,65536
20230220,54.09,54.09,54.09,54.09,17516020.0,323831,65536
20230221,59.5,59.5,59.5,59.5,12264557.0,206127,65536
20230222,65.45,65.45,65.45,65.45,61142276.0,934183,65536
20230223,72.0,72.0,72.0,72.0,23548248.0,327059,65536
20230224,79.2,79.2,74.52,76.2,980012032.0,12660850,65536
20230227,74.0,76.21,71.1,74.78,564194368.0,7675087,65536
20230228,74.01,75.8,70.01,74.76,475566016.0,6479769,65536
20230301,73.4,74.99,71.98,72.0,381426688.0,5214567,65536
20230302,71.76,72.82,69.4,69.5,286188992.0,4042112,65536
20230303,69.29,70.39,68.58,68.7,167158320.0,2410501,65536
20230306,68.65,69.64,66.0,67.13,189137568.0,2802754,65536
20230307,67.42,67.42,63.8,64.0,182986800.0,2802608,65536
20230308,63.9,64.67,62.56,64.4,154501408.0,2418688,65536
20230309,64.2,64.2,62.7,62.71,122597256.0,1938159,65536
20230310,62.2,63.49,61.18,62.29,153838320.0,2466389,65536
20230313,61.8,62.48,60.3,62.48,134487952.0,2190888,65536
20230314,62.77,62.77,59.73,59.9,130681792.0,2140878,65536
20230315,59.79,62.46,59.79,61.53,132129448.0,2162061,65536
20230316,61.2,62.99,59.91,61.3,140107200.0,2278588,65536
20230317,61.41,61.48,58.58,58.81,142199056.0,2391559,65536
20230320,58.34,58.88,55.6,57.33,112334520.0,1962900,65536
20230321,57.32,58.28,57.0,57.57,57800044.0,1002200,65536
20230322,57.61,58.58,56.9,56.99,68656144.0,1191329,65536
20230323,56.79,59.48,56.79,57.9,131737480.0,2262200,65536
20230324,57.6,58.46,56.71,56.85,75446520.0,1318600,65536
20230327,56.56,56.81,55.28,56.1,74272072.0,1328559,65536
20230328,56.7,56.72,55.0,55.6,66362288.0,1188800,65536
20230329,55.9,56.15,54.93,54.98,48405624.0,873442,65536
20230330,54.82,55.48,53.81,55.34,63676472.0,1162459,65536
20230331,55.39,56.55,55.0,55.41,76665616.0,1372800,65536
20230403,55.03,55.79,55.0,55.65,54025872.0,973400,65536
20230404,55.53,56.26,54.35,56.19,59645860.0,1081712,65536
20230406,55.92,57.5,55.51,55.98,98921904.0,1752879,65536
20230407,55.61,55.82,55.01,55.35,45815376.0,827400,65536
20230410,55.15,56.56,54.1,55.9,70101000.0,1258900,65536
20230411,56.45,56.48,54.93,55.26,60295080.0,1086423,0
